facility_id,latitude,longitude,square_footage
north-carolina_davidson_17359_287_6_1_0_17_293_13837_00,35.88249245717374,-80.06752351586897,224622.7106
north-carolina_davidson_1744_287_6_1_0_17_199_13779_00,35.73511628863077,-80.36630430443905,187775.59656
north-carolina_davidson_17689_287_6_1_0_17_295_13778_00,35.73126672035181,-80.06248048828792,50275.59216
north-carolina_davidson_17995_287_6_1_0_17_297_13829_00,35.86226111816946,-80.05360044652788,164000.9895
north-carolina_davidson_18209_287_6_1_0_17_300_13882_00,35.99798352747675,-80.04147328869021,56617.45588
north-carolina_davidson_2053_287_6_1_0_17_202_13775_00,35.72490139241912,-80.35646113732084,58963.25648
north-carolina_davidson_3842_287_6_1_0_17_217_13834_00,35.877095057865546,-80.31007868863317,78820.54058
north-carolina_davidson_3977_287_6_1_0_17_218_13838_00,35.88786194164433,-80.30490453948742,62979.00464
north-carolina_davidson_4465_287_6_1_0_17_222_13783_00,35.74350530801674,-80.29339775945571,133702.4321
north-carolina_davidson_4607_287_6_1_0_17_223_13786_00,35.75043191600921,-80.2911214948682,69268.37492
north-carolina_davidson_4608_287_6_1_0_17_223_13787_00,35.75488732554643,-80.28920132850259,69855.64528
north-carolina_davidson_465_287_6_1_0_17_179_13787_00,35.75698403672892,-80.43070013485807,130370.73908
north-carolina_davidson_4743_287_6_1_0_17_224_13782_00,35.742143558198784,-80.28867293003,105918.63856
north-carolina_davidson_5892_287_6_1_0_17_232_13797_00,35.78054011504408,-80.26007676408811,52706.6946
north-carolina_davidson_7139_287_6_1_0_17_240_13854_32,35.92779448254771,-80.23551406387044,76446.85284
north-carolina_davidson_7256_287_6_1_0_17_241_13816_00,35.830662790852635,-80.23240019332195,105894.03226
north-carolina_davidson_7386_287_6_1_0_17_242_13790_00,35.76413175236812,-80.2304986102494,76942.25968
north-carolina_davidson_7610_287_6_1_0_17_243_13857_00,35.93630231012919,-80.2253475828877,135375.6605
north-carolina_davidson_7830_287_6_1_0_17_245_13760_00,35.68530941698979,-80.22205717293826,67621.39324
north-carolina_davidson_8262_287_6_1_0_17_247_13860_00,35.94305300227097,-80.21236786141401,111884.8461
north-carolina_davidson_837_287_6_1_0_17_186_13801_00,35.79156630355747,-80.40827789668403,81399.28082
north-carolina_davie_1368_287_6_1_0_17_110_13895_00,36.03737325366695,-80.64671738031767,71770.01542
north-carolina_davie_150_287_6_1_0_17_95_13851_00,35.92225153135654,-80.69787140012878,70341.2096
north-carolina_davie_1928_287_6_1_0_17_117_13891_00,36.02521305081044,-80.62709783446311,49742.45566
north-carolina_davie_2330_287_6_1_0_17_122_13870_00,35.97137968960325,-80.60939130621966,52208.00692
north-carolina_davie_2677_287_6_1_0_17_126_13866_00,35.96118399345483,-80.59766487352765,98203.7433
north-carolina_davie_355_287_6_1_0_17_98_13833_00,35.87592060809585,-80.68729002236381,61335.3038
north-carolina_davie_3927_287_6_1_0_17_140_13830_00,35.86744687873136,-80.55337736944283,62585.30384
north-carolina_davie_5399_287_6_1_0_17_154_13872_00,35.976434393275206,-80.50757422556482,135260.8311
north-carolina_davie_5468_287_6_1_0_17_155_13835_00,35.88075197934653,-80.5069345512133,74276.57718
north-carolina_davie_5737_287_6_1_0_17_157_13897_10,36.04030428085943,-80.49816674752715,140685.70004
north-carolina_davie_612_287_6_1_0_17_101_13861_00,35.94786119107263,-80.67589824115865,67062.01002
north-carolina_davie_7166_287_6_1_0_17_171_13848_00,35.91354489573899,-80.45429906219346,104146.98496
north-carolina_davie_7639_287_6_1_0_17_177_13831_00,35.86935033916965,-80.43716024628932,58536.74728
north-carolina_davie_7696_287_6_1_0_17_177_13888_00,36.01617179351042,-80.43495620501788,189781.83022
north-carolina_davie_895_287_6_1_0_17_105_13824_00,35.85235431499587,-80.66457964507022,68458.00744
north-carolina_duplin_1056_287_6_1_0_17_907_13468_00,34.89773266740278,-78.14849721211391,63761.48498
north-carolina_duplin_110_287_6_1_0_17_899_13404_00,34.73350116030675,-78.17998933068256,262035.76954
north-carolina_duplin_1182_287_6_1_0_17_908_13415_00,34.759881199080134,-78.15166094559467,80662.73224
north-carolina_duplin_1209_287_6_1_0_17_908_13442_00,34.82959884699557,-78.14785325942684,75208.33574
north-carolina_duplin_1214_287_6_1_0_17_908_13447_00,34.843122769494215,-78.14789634244731,80595.47502
north-carolina_duplin_1299_287_6_1_0_17_908_13532_00,35.06387238152216,-78.13967518909173,89307.74564
north-carolina_duplin_1376_287_6_1_0_17_909_13428_10,34.794915470036365,-78.14677871832738,16833.99004
north-carolina_duplin_1393_287_6_1_0_17_909_13445_00,34.83837728185234,-78.14401485449521,41888.1247
north-carolina_duplin_1417_287_6_1_0_17_909_13469_00,34.90046178718051,-78.14247882608308,44404.52898
north-carolina_duplin_1503_287_6_1_0_17_909_13555_00,35.12284049916508,-78.1360391364895,222906.83128
north-carolina_duplin_1593_287_6_1_0_17_910_13463_00,34.885042883923035,-78.13912583391748,99427.49662
north-carolina_duplin_1600_287_6_1_0_17_910_13470_00,34.902480948923895,-78.14121877682607,97905.18686
north-carolina_duplin_1987_287_6_1_0_17_912_13491_00,34.957090192404245,-78.13391623231297,54333.99124
north-carolina_duplin_2028_287_6_1_0_17_912_13532_00,35.0637386333802,-78.1309523632643,98900.9218
north-carolina_duplin_1911_287_6_1_0_17_912_13415_10,34.7621224026145,-78.1387990887057,66381.23572
north-carolina_duplin_199_287_6_1_0_17_900_13431_10,34.8035557253988,-78.17548596504388,92109.583
north-carolina_duplin_2121_287_6_1_0_17_913_13441_00,34.8285708011626,-78.13286659195101,94225.7248
north-carolina_duplin_2391_287_6_1_0_17_914_13526_00,35.0481421506517,-78.12082767174238,68105.31714
north-carolina_duplin_2414_287_6_1_0_17_914_13549_00,35.106917640708694,-78.12018794923681,102153.87466
north-carolina_duplin_2676_287_6_1_0_17_916_13442_00,34.8314057588126,-78.12547540886573,146445.21466
north-carolina_duplin_2505_287_6_1_0_17_915_13455_00,34.86441827263069,-78.12499810487634,119945.86998
north-carolina_duplin_2510_287_6_1_0_17_915_13460_00,34.877828182233635,-78.12505809048635,100183.73024
north-carolina_duplin_2518_287_6_1_0_17_915_13468_00,34.89812775843226,-78.12573995851821,72088.2569
north-carolina_duplin_2563_287_6_1_0_17_915_13513_00,35.01377298172252,-78.12188111149476,96328.74324
north-carolina_duplin_2644_287_6_1_0_17_916_13410_00,34.746397275929404,-78.12706452554308,55779.20126
north-carolina_duplin_2661_287_6_1_0_17_916_13427_00,34.79029412957385,-78.12602074004828,109479.99038
north-carolina_duplin_2826_287_6_1_0_17_917_13409_00,34.74526429806781,-78.12235606398612,54296.26158
north-carolina_duplin_2951_287_6_1_0_17_917_13534_00,35.06746985948573,-78.11384714358154,67198.16488
north-carolina_duplin_2953_287_6_1_0_17_917_13536_00,35.07322052850472,-78.11103217356585,94094.4912
north-carolina_duplin_3045_287_6_1_0_17_918_13447_00,34.84468827914944,-78.11655489023025,58141.40606
north-carolina_duplin_3047_287_6_1_0_17_918_13449_00,34.848636489527934,-78.11628059712771,40752.95406
north-carolina_duplin_3055_287_6_1_0_17_918_13457_00,34.869354141180054,-78.1159313341403,84457.0237
north-carolina_duplin_3078_287_6_1_0_17_918_13480_00,34.92875808613614,-78.11370211850495,107285.10842
north-carolina_duplin_3277_287_6_1_0_17_919_13499_00,34.977658978652855,-78.1081173675835,86509.18912
north-carolina_duplin_3298_287_6_1_0_17_919_13520_00,35.03040655607903,-78.10699968514328,103567.9167
north-carolina_duplin_3406_287_6_1_0_17_920_13449_00,34.84904393870929,-78.11215631572638,60894.03082
north-carolina_duplin_3412_287_6_1_0_17_920_13455_00,34.864084814847736,-78.1099099097968,107045.6071
north-carolina_duplin_3737_287_6_1_0_17_922_13425_00,34.78657245441583,-78.10649735346433,112767.39206
north-carolina_duplin_394_287_6_1_0_17_902_13539_00,35.08249990670109,-78.16033854413418,52532.81008
north-carolina_duplin_4305_287_6_1_0_17_925_13466_00,34.89282945229161,-78.0927629869481,88261.15768
north-carolina_duplin_4333_287_6_1_0_17_925_13494_00,34.96431476693432,-78.09095485174679,93623.69066
north-carolina_duplin_4447_287_6_1_0_17_926_13432_00,34.80496733795105,-78.09213856001298,91097.44386
north-carolina_duplin_4587_287_6_1_0_17_926_13572_00,35.16596517597197,-78.08135549141461,67634.5166
north-carolina_duplin_4657_287_6_1_0_17_927_13466_00,34.89054370052769,-78.08577591849897,68518.70298
north-carolina_duplin_4677_287_6_1_0_17_927_13486_00,34.94378137650625,-78.08655787100696,113359.58368
north-carolina_duplin_4687_287_6_1_0_17_927_13496_00,34.9692802654677,-78.08492722908287,71346.78706
north-carolina_duplin_4955_287_6_1_0_17_929_13412_00,34.75176189123219,-78.08662550208278,67365.48772
north-carolina_duplin_5032_287_6_1_0_17_929_13489_00,34.95031328424798,-78.07896485974638,58402.23284
north-carolina_duplin_5171_287_6_1_0_17_930_13451_00,34.85334838855559,-78.07879667822365,137383.53458
north-carolina_duplin_5216_287_6_1_0_17_930_13496_00,34.96745385243718,-78.0747461761362,112239.17682
north-carolina_duplin_5348_287_6_1_0_17_931_13450_00,34.84919350965735,-78.07635104191539,87176.84006
north-carolina_duplin_543_287_6_1_0_17_903_13573_00,35.17088432922307,-78.15351135391086,93720.47544
north-carolina_duplin_5626_287_6_1_0_17_932_13549_00,35.103983876109986,-78.06580166390299,104726.05322
north-carolina_duplin_6100_287_6_1_0_17_935_13485_00,34.94059777546046,-78.05984004282297,86079.39908
north-carolina_duplin_6145_287_6_1_0_17_935_13530_00,35.056081192114895,-78.05543472317883,260987.54116
north-carolina_duplin_6275_287_6_1_0_17_936_13480_00,34.92657778837576,-78.05769224653889,54854.00438
north-carolina_duplin_6339_287_6_1_0_17_936_13544_00,35.091245838857866,-78.05218149543484,57977.36406
north-carolina_duplin_6359_287_6_1_0_17_936_13564_11,35.14452966485474,-78.04976350194424,127109.58412
north-carolina_duplin_6463_287_6_1_0_17_937_13488_00,34.94796561598164,-78.05455057743302,96970.14746
north-carolina_duplin_6526_287_6_1_0_17_937_13551_00,35.111002674649164,-78.04834120023081,94637.47022
north-carolina_duplin_6577_287_6_1_0_17_938_13421_00,34.773307384742225,-78.0558169948942,53782.81012
north-carolina_duplin_6642_287_6_1_0_17_938_13486_00,34.94026028678686,-78.05140380150895,113082.3527
north-carolina_duplin_6665_287_6_1_0_17_938_13509_00,35.00191672627673,-78.04741175576532,79161.74794
north-carolina_duplin_6680_287_6_1_0_17_938_13524_00,35.040613396280214,-78.04809573517498,127216.21142
north-carolina_duplin_6853_287_6_1_0_17_939_13515_00,35.01742558068071,-78.04539215954549,134870.41114
north-carolina_duplin_6855_287_6_1_0_17_939_13517_00,35.02316996392197,-78.04494500821932,157222.77406
north-carolina_duplin_6859_287_6_1_0_17_939_13521_00,35.03172937491582,-78.04524634808716,93976.38096
north-carolina_duplin_6996_287_6_1_0_17_940_13476_00,34.91726360964152,-78.04625738861388,94775.2655
north-carolina_duplin_7177_287_6_1_0_17_941_13475_00,34.91469801500297,-78.04385363992505,67477.03628
north-carolina_duplin_7309_287_6_1_0_17_942_13425_00,34.78468182937941,-78.0440546271244,182004.599
north-carolina_duplin_7317_287_6_1_0_17_942_13433_00,34.80532098614325,-78.04261302643954,155889.1126
north-carolina_duplin_7370_287_6_1_0_17_942_13486_00,34.94287837698687,-78.0396203749642,65854.6609
north-carolina_duplin_745_287_6_1_0_17_905_13499_00,34.97803754181638,-78.15221873882598,72048.88682
north-carolina_duplin_7520_287_6_1_0_17_943_13455_00,34.86152619508091,-78.03807462745893,183554.7959
north-carolina_duplin_7552_287_6_1_0_17_943_13487_20,34.94553946615435,-78.03427049873397,114913.06142
north-carolina_duplin_76_287_6_1_0_17_898_13410_00,34.747811945226864,-78.18444113710342,72997.04958
north-carolina_duplin_7701_287_6_1_0_17_944_13455_00,34.861008131714264,-78.03360068769506,94263.45446
north-carolina_duplin_7725_287_6_1_0_17_944_13479_00,34.92457662341832,-78.03408008591497,85187.0106
north-carolina_duplin_8081_287_6_1_0_17_946_13470_00,34.89937439986889,-78.02661205025998,112337.60202
north-carolina_duplin_8121_287_6_1_0_17_946_13510_00,35.00500591933266,-78.02236440731248,98354.66194
north-carolina_duplin_8256_287_6_1_0_17_947_13463_00,34.88291196806191,-78.02520355670836,70807.08888
north-carolina_duplin_8417_287_6_1_0_17_948_13444_00,34.83312685627524,-78.02332851820312,63904.20152
north-carolina_duplin_8480_287_6_1_0_17_948_13507_00,34.99547990162564,-78.01808632739835,76184.38564
north-carolina_duplin_8490_287_6_1_0_17_948_13517_00,35.02124556461593,-78.01581731998398,87304.79282
north-carolina_duplin_8527_287_6_1_0_17_948_13554_00,35.1172480276339,-78.01341202610963,239086.29374
north-carolina_duplin_8962_287_6_1_0_17_951_13453_00,34.85769430949807,-78.01232241238012,69240.48778
north-carolina_duplin_9064_287_6_1_0_17_951_13555_00,35.1202567703917,-78.00263112968581,177898.62774
north-carolina_duplin_9374_287_6_1_0_17_953_13515_00,35.01656913231228,-78.00289099745386,61172.90222
north-carolina_duplin_9221_287_6_1_0_17_952_13534_00,35.06450568178051,-78.00187310431949,74522.64018
north-carolina_duplin_9305_287_6_1_0_17_953_13446_00,34.83733187806117,-78.0077373889639,51756.89142
north-carolina_duplin_9383_287_6_1_0_17_953_13524_00,35.03837960881719,-77.9991394470725,95844.81934
north-carolina_duplin_9434_287_6_1_0_17_954_13435_00,34.809452382272326,-78.00556979540616,108546.5914
north-carolina_durham_1686_287_6_1_0_17_643_13962_00,36.19285695962273,-78.94569982322926,89891.73516
north-carolina_durham_1928_287_6_1_0_17_645_13914_00,36.06723520734466,-78.94391089229673,86894.68782
north-carolina_durham_2723_287_6_1_0_17_651_13839_00,35.87320910143982,-78.92951350131392,157590.22814
north-carolina_durham_4610_287_6_1_0_17_664_13852_00,35.90704851167243,-78.88623984914614,90370.7378
north-carolina_durham_4614_287_6_1_0_17_664_13856_00,35.91729528890108,-78.88666200095699,106504.2685
north-carolina_durham_4925_287_6_1_0_17_666_13879_00,35.976350223945786,-78.87860319405885,197713.26092
north-carolina_durham_6376_287_6_1_0_17_676_13890_00,36.00514871248223,-78.84512261643378,87796.91882
north-carolina_durham_6901_287_6_1_0_17_680_13839_00,35.87219220703151,-78.83670345953591,248041.34652
north-carolina_durham_8508_287_6_1_0_17_694_13913_00,36.06225692404652,-78.78709050062508,83131.56434
north-carolina_durham_8978_287_6_1_0_17_702_13904_00,36.03934725104461,-78.76351802334757,39465.22436
north-carolina_durham_9292_287_6_1_0_17_708_13900_00,36.029214314563674,-78.74299049765962,68608.92608
north-carolina_forsyth_11725_287_6_1_0_17_285_13963_00,36.20987305402026,-80.08985886484935,42455.71002
north-carolina_forsyth_11821_287_6_1_0_17_286_13965_00,36.21446956633914,-80.0847513189864,79227.36474
north-carolina_forsyth_12507_287_6_1_0_17_294_13891_00,36.022392202283335,-80.06207643869334,140075.4638
north-carolina_forsyth_12728_287_6_1_0_17_296_13920_00,36.09796597080016,-80.05672617026258,85162.4043
north-carolina_forsyth_13120_287_6_1_0_17_300_13927_00,36.11494191347763,-80.04046306914212,61656.82612
north-carolina_forsyth_13203_287_6_1_0_17_301_13941_00,36.15201348850611,-80.03844879952577,102939.63584
north-carolina_forsyth_2741_287_6_1_0_17_194_13961_00,36.20670596854035,-80.37921208611164,101459.977
north-carolina_forsyth_3304_287_6_1_0_17_199_13980_00,36.253572925748955,-80.36393154466252,117632.87778
north-carolina_forsyth_46_287_6_1_0_17_154_13921_00,36.103528123451845,-80.50794625512884,50652.88876
north-carolina_forsyth_5891_287_6_1_0_17_224_13957_00,36.19507857930018,-80.28362281076839,62352.3642
north-carolina_forsyth_7057_287_6_1_0_17_236_13892_00,36.02566605361672,-80.24746523201857,47186.6813
north-carolina_forsyth_9860_287_6_1_0_17_265_13946_00,36.166416514352385,-80.15296890441586,118622.05104
north-carolina_franklin_11004_287_6_1_0_17_872_13958_00,36.16795496049206,-78.21765760416186,31986.54958
north-carolina_franklin_11032_287_6_1_0_17_872_13986_00,36.23951978083436,-78.21462115022418,72432.7451
north-carolina_franklin_11057_287_6_1_0_17_873_13862_00,35.91882250048249,-78.22179488274605,56558.40076
north-carolina_franklin_11067_287_6_1_0_17_873_13872_00,35.94466783190592,-78.22113953709648,139570.21444
north-carolina_franklin_12572_287_6_1_0_17_884_13883_00,35.97356530203218,-78.18426250166743,45872.70488
north-carolina_franklin_12699_287_6_1_0_17_885_13885_00,35.97850764241352,-78.18263141021336,61402.56102
north-carolina_franklin_13305_287_6_1_0_17_890_13909_00,36.0387944010761,-78.1631480031559,53282.48202
north-carolina_franklin_13504_287_6_1_0_17_892_13893_00,35.996737284306036,-78.15804417354423,42427.82288
north-carolina_franklin_13520_287_6_1_0_17_892_13909_00,36.03879127666221,-78.15610293153213,165237.86618
north-carolina_franklin_14106_287_6_1_0_17_898_13895_00,36.003395388120175,-78.13940413444297,83318.57222
north-carolina_franklin_14133_287_6_1_0_17_898_13922_00,36.072159410109066,-78.13542481813288,41145.01444
north-carolina_franklin_14152_287_6_1_0_17_898_13941_00,36.12102585226379,-78.13468276285478,167398.29932
north-carolina_franklin_14423_287_6_1_0_17_901_13948_00,36.138177933885146,-78.12352065993356,80267.39102
north-carolina_franklin_14576_287_6_1_0_17_903_13945_00,36.131455570579355,-78.11836400309913,171258.20758
north-carolina_franklin_14612_287_6_1_0_17_904_13908_00,36.03511600621327,-78.1174506148527,74583.33572
north-carolina_franklin_14721_287_6_1_0_17_905_13947_00,36.136488917780554,-78.11231784049504,56228.67634
north-carolina_franklin_14890_287_6_1_0_17_908_13922_00,36.072286798038796,-78.10623642904653,133134.84678
north-carolina_franklin_3527_287_6_1_0_17_820_13925_00,36.085995627574036,-78.38476819691786,70736.55082
north-carolina_franklin_3692_287_6_1_0_17_821_13973_00,36.21107169484436,-78.37767203124535,66724.0835
north-carolina_franklin_4718_287_6_1_0_17_830_13940_00,36.12444163440736,-78.35063290245299,75739.83182
north-carolina_franklin_8956_287_6_1_0_17_860_13861_00,35.916842152021765,-78.2640843651424,52152.23264
north-carolina_gaston_10789_287_6_1_0_17_-7_13585_00,35.23450337882873,-81.02021205415826,132736.22472
north-carolina_gaston_11570_287_6_1_0_17_8_13630_00,35.35124775181554,-80.9735251370102,53702.42954
north-carolina_gaston_1246_287_6_1_0_17_-104_13628_00,35.34591038711758,-81.3261996381216,74668.63756
north-carolina_gaston_1444_287_6_1_0_17_-102_13630_00,35.34960918212639,-81.32053215837526,63907.48236
north-carolina_gaston_153_287_6_1_0_17_-131_13640_00,35.376280877632254,-81.41203439691127,79309.38574
north-carolina_gaston_1540_287_6_1_0_17_-101_13628_00,35.345650586625425,-81.31833675407314,92357.28642
north-carolina_gaston_2494_287_6_1_0_17_-91_13594_00,35.25748865743831,-81.28585756922568,120767.7204
north-carolina_gaston_2691_287_6_1_0_17_-89_13595_00,35.26014477399188,-81.27976684337932,157798.56148
north-carolina_gaston_3278_287_6_1_0_17_-83_13594_00,35.257431043061665,-81.26003036705838,146950.46402
north-carolina_gaston_337_287_6_1_0_17_-124_13646_00,35.392636461412984,-81.39097829738661,48226.70758
north-carolina_gaston_48_287_6_1_0_17_-138_13652_00,35.40686192633974,-81.43573119096499,112301.51278
north-carolina_gaston_433_287_6_1_0_17_-121_13656_00,35.417504197457795,-81.38069095906786,77759.18884
north-carolina_gaston_5082_287_6_1_0_17_-65_13624_00,35.33554635229551,-81.20334668018081,70183.72928
north-carolina_gaston_5970_287_6_1_0_17_-56_13622_00,35.32973378382401,-81.17613750181573,43389.109
north-carolina_gaston_6097_287_6_1_0_17_-55_13650_00,35.401505616014994,-81.17142052664929,47457.3506
north-carolina_gaston_6181_287_6_1_0_17_-54_13635_00,35.36279567914478,-81.16898395976409,97931.43358
north-carolina_gaston_6229_287_6_1_0_17_-53_13584_00,35.23175566855369,-81.16741365666537,42634.5158
north-carolina_gaston_6492_287_6_1_0_17_-51_13649_00,35.39941388183303,-81.15892347722459,60495.40876
north-carolina_gaston_6536_287_6_1_0_17_-50_13595_00,35.260150658740976,-81.15512770098817,68626.9707
north-carolina_gaston_6563_287_6_1_0_17_-50_13622_00,35.329619794560074,-81.1566299336939,74256.89214
north-carolina_gaston_741_287_6_1_0_17_-113_13652_00,35.40650563456891,-81.35526228726727,114629.26876
north-carolina_gaston_821_287_6_1_0_17_-111_13621_00,35.32835141621604,-81.34899178544853,74988.51946
north-carolina_gaston_9235_287_6_1_0_17_-23_13625_00,35.337453914590704,-81.07153919927964,43097.11424
north-carolina_gaston_943_287_6_1_0_17_-109_13630_00,35.34916007831309,-81.34177712172263,90008.20498
north-carolina_gaston_9498_287_6_1_0_17_-20_13591_00,35.250151337307024,-81.06181869241452,79137.14164
north-carolina_granville_10946_287_6_1_0_17_747_14006_00,36.29994687013382,-78.61046351343971,210413.39256
north-carolina_granville_11342_287_6_1_0_17_749_14017_00,36.32715402272149,-78.60445599459307,74749.01814
north-carolina_granville_1218_287_6_1_0_17_694_14029_00,36.36285776000225,-78.77876098663877,91976.70898
north-carolina_granville_12384_287_6_1_0_17_754_14090_00,36.51658862507244,-78.58227686199406,68047.90244
north-carolina_granville_14151_287_6_1_0_17_763_14077_00,36.48234167681807,-78.5532109022844,52311.35338
north-carolina_granville_15585_287_6_1_0_17_771_13927_00,36.093145814823224,-78.54227646597566,43895.99878
north-carolina_granville_3133_287_6_1_0_17_705_13940_00,36.132993212229934,-78.75067474518346,120575.79126
north-carolina_granville_5762_287_6_1_0_17_719_14019_00,36.334242628893705,-78.69988869378888,186359.9141
north-carolina_granville_6080_287_6_1_0_17_721_13975_00,36.22240096829371,-78.6965516988365,67509.84468
north-carolina_granville_6411_287_6_1_0_17_723_13942_00,36.1363233083502,-78.69235871562108,101028.54654
north-carolina_granville_7524_287_6_1_0_17_729_13961_00,36.18492491919127,-78.67236776417236,64834.31966
north-carolina_granville_7883_287_6_1_0_17_731_13952_00,36.159934376343,-78.66621835927198,135674.21694
north-carolina_granville_8639_287_6_1_0_17_735_13967_00,36.199133921198566,-78.65206475506513,86295.93452
north-carolina_granville_944_287_6_1_0_17_693_13938_00,36.12650698754399,-78.78802194868497,127903.5474
north-carolina_granville_9764_287_6_1_0_17_741_13967_00,36.199029609117815,-78.632652983704,84202.7586
north-carolina_granville_9781_287_6_1_0_17_741_13984_00,36.24331941527,-78.63156143631129,177304.7957
north-carolina_granville_9798_287_6_1_0_17_741_14001_00,36.287807228329086,-78.63034971018703,80644.68762
north-carolina_guilford_10421_287_6_1_0_17_379_13934_00,36.131717088038336,-79.7883932570378,74816.27536
north-carolina_guilford_10475_287_6_1_0_17_380_13856_00,35.92921469401266,-79.78910127631539,76018.70322
north-carolina_guilford_11722_287_6_1_0_17_389_13915_00,36.08219152842086,-79.75835815318887,152992.13088
north-carolina_guilford_13630_287_6_1_0_17_403_13975_00,36.237070250234964,-79.7116778382364,88784.45166
north-carolina_guilford_13697_287_6_1_0_17_404_13910_00,36.067534826557385,-79.71014526099022,65211.61626
north-carolina_guilford_14552_287_6_1_0_17_410_13968_00,36.21723091436968,-79.68942705959311,81568.24408
north-carolina_guilford_14685_287_6_1_0_17_411_13968_00,36.21773014860999,-79.68623210033365,204967.19816
north-carolina_guilford_14775_287_6_1_0_17_412_13925_00,36.1065355454682,-79.6832985957921,75918.6376
north-carolina_guilford_14844_287_6_1_0_17_413_13861_00,35.94131434068566,-79.68467249924716,69494.75288
north-carolina_guilford_15485_287_6_1_0_17_417_13971_00,36.22475998750337,-79.66845373358547,60003.28276
north-carolina_guilford_15420_287_6_1_0_17_417_13906_00,36.05785724028299,-79.66906311306127,104558.73038
north-carolina_guilford_15990_287_6_1_0_17_421_13948_00,36.16597769634174,-79.65357042400088,89721.13148
north-carolina_guilford_17082_287_6_1_0_17_430_13852_00,35.918904309445395,-79.62994906068725,85734.91088
north-carolina_guilford_17976_287_6_1_0_17_436_13949_00,36.168765753825724,-79.60711465491585,74230.64542
north-carolina_guilford_17997_287_6_1_0_17_436_13970_00,36.222192032871725,-79.60520948679545,114586.61784
north-carolina_guilford_18287_287_6_1_0_17_439_13861_00,35.94104506320237,-79.60295956362691,47965.8808
north-carolina_guilford_18839_287_6_1_0_17_443_13881_00,35.99291499936623,-79.58802938795397,167447.51192
north-carolina_guilford_19104_287_6_1_0_17_445_13880_00,35.98864456331585,-79.58255124888456,42931.43182
north-carolina_guilford_19183_287_6_1_0_17_445_13959_00,36.19458636953576,-79.57829263773992,145559.38786
north-carolina_guilford_19220_287_6_1_0_17_446_13863_00,35.944354119720025,-79.57864423513703,50936.68142
north-carolina_guilford_19244_287_6_1_0_17_446_13887_00,36.007025909372054,-79.57686080034559,74138.7819
north-carolina_guilford_20656_287_6_1_0_17_456_13969_00,36.219778029374815,-79.54228672129534,75756.23602
north-carolina_guilford_3172_287_6_1_0_17_324_13922_00,36.10251035627734,-79.96457963558099,171738.85064
north-carolina_guilford_3673_287_6_1_0_17_328_13899_00,36.04202223420394,-79.95371838478005,187475.3997
north-carolina_guilford_4082_287_6_1_0_17_331_13912_00,36.07552653156961,-79.94325961837588,140467.52418
north-carolina_guilford_4621_287_6_1_0_17_335_13923_00,36.10499418648481,-79.93106800102554,77857.61404
north-carolina_guilford_4684_287_6_1_0_17_336_13854_00,35.924738183033234,-79.93007044256572,238800.86066
north-carolina_guilford_5150_287_6_1_0_17_339_13924_00,36.10754633533395,-79.91942005093486,121351.70992
north-carolina_guilford_5401_287_6_1_0_17_341_13911_00,36.07348166424808,-79.91160926674571,168239.83478
north-carolina_guilford_5411_287_6_1_0_17_341_13921_00,36.099150847625125,-79.91258545744908,91724.0843
north-carolina_guilford_6205_287_6_1_0_17_347_13928_00,36.116640076608974,-79.89170892299812,80349.41202
north-carolina_guilford_6968_287_6_1_0_17_353_13905_11,36.05768212483006,-79.87363041776601,84447.18118
north-carolina_guilford_7394_287_6_1_0_17_356_13936_00,36.137488052724095,-79.86408464433124,75688.9788
north-carolina_guilford_9532_287_6_1_0_17_372_13962_00,36.204793301068335,-79.80937971149947,66804.46408
north-carolina_guilford_9703_287_6_1_0_17_374_13871_00,35.96815133681417,-79.80758250358622,137427.82592
north-carolina_harnett_10004_287_6_1_0_17_675_13627_00,35.32394181447043,-78.86679391292458,73216.86586
north-carolina_harnett_10084_287_6_1_0_17_675_13707_00,35.53124184825134,-78.86177594733125,145884.19102
north-carolina_harnett_10201_287_6_1_0_17_676_13698_00,35.506743723522895,-78.85981365277891,102642.71982
north-carolina_harnett_10297_287_6_1_0_17_677_13668_00,35.429004897761125,-78.85842245734783,67508.20426
north-carolina_harnett_10766_287_6_1_0_17_681_13642_00,35.36138453689707,-78.84738222943132,58725.39558
north-carolina_harnett_10862_287_6_1_0_17_682_13616_00,35.29427809521631,-78.84499486525104,79010.8293
north-carolina_harnett_10889_287_6_1_0_17_682_13643_00,35.36437263796523,-78.84362852550571,54801.51094
north-carolina_harnett_10901_287_6_1_0_17_682_13655_00,35.39730942901558,-78.84455788160648,54156.82588
north-carolina_harnett_11176_287_6_1_0_17_684_13690_00,35.48608887275017,-78.83431728785403,62701.77366
north-carolina_harnett_11476_287_6_1_0_17_687_13635_00,35.3436804553654,-78.82706599922781,99165.02942
north-carolina_harnett_11594_287_6_1_0_17_688_13636_00,35.345814069964106,-78.82577800782805,96770.01622
north-carolina_harnett_12354_287_6_1_0_17_694_13710_00,35.53784407749944,-78.79944339072352,56830.71048
north-carolina_harnett_126_287_6_1_0_17_573_13611_00,35.289510613381985,-79.19104393034344,37142.38964
north-carolina_harnett_12830_287_6_1_0_17_699_13629_00,35.3288694091313,-78.79220955725674,92022.64074
north-carolina_harnett_13026_287_6_1_0_17_701_13607_00,35.27099534036576,-78.7870711944778,85365.81638
