facility_id,true_positive,latitude,longitude,new_cafo
north-carolina_lenoir_8066_287_6_1_0_18_-827_13609_00,0,35.2676563702,-77.6077199808,0
north-carolina_lenoir_912_287_6_1_0_18_-886_13615_00,1,35.2805245387,-77.7932053315,1
north-carolina_union_11034_287_6_1_0_17_155_13545_00,1,35.1297465016,-80.5094824417,1
north-carolina_martin_10801_287_6_1_0_18_-627_13767_00,1,35.6898144183,-76.9873339961,0
north-carolina_martin_12629_287_6_1_0_18_-606_13793_00,1,35.7572926186,-76.9235804201,0
north-carolina_martin_14572_287_6_1_0_18_-573_13822_00,0,35.8330913831,-76.8204159335,0
north-carolina_union_11721_287_6_1_0_17_160_13517_00,1,35.0575984191,-80.4932085888,0
north-carolina_martin_381_287_6_1_0_18_-742_13894_00,1,36.0110519016,-77.3617977749,1
north-carolina_martin_4459_287_6_1_0_18_-700_13879_00,1,35.9733880782,-77.2268797695,0
north-carolina_martin_4856_287_6_1_0_18_-696_13872_00,1,35.9563708625,-77.2141862231,0
north-carolina_martin_7105_287_6_1_0_18_-669_13823_00,0,35.8315605463,-77.1237166819,0
north-carolina_martin_7107_287_6_1_0_18_-669_13825_00,0,35.8361628776,-77.1242585336,0
north-carolina_nash_10314_287_6_1_0_18_-929_13856_00,1,35.8991185017,-77.9531144692,0
north-carolina_nash_10355_287_6_1_0_18_-929_13897_00,1,36.0052360621,-77.9564396204,0
north-carolina_union_12352_287_6_1_0_17_165_13443_00,1,34.8658505361,-80.4799982295,0
north-carolina_union_12598_287_6_1_0_17_166_13548_00,1,35.1378474607,-80.4774942615,0
north-carolina_nash_11028_287_6_1_0_18_-924_13868_00,0,35.9300454757,-77.9389916028,0
north-carolina_nash_10955_287_6_1_0_18_-925_13933_00,1,36.0978576214,-77.9473182899,1
north-carolina_nash_11237_287_6_1_0_18_-923_13940_00,1,36.1177648718,-77.9426520377,0
north-carolina_union_12475_287_6_1_0_17_166_13425_00,1,34.8185487135,-80.4779906839,0
north-carolina_nash_11293_287_6_1_0_18_-922_13855_00,0,35.8973557921,-77.9308768846,0
north-carolina_nash_13393_287_6_1_0_18_-906_13881_00,0,35.9660476813,-77.8804657539,0
north-carolina_union_13108_287_6_1_0_17_170_13506_00,1,35.0284394543,-80.463160778,0
north-carolina_union_13117_287_6_1_0_17_170_13515_00,1,35.0518399273,-80.461551677,0
north-carolina_nash_13508_287_6_1_0_18_-905_13880_00,0,35.9643245005,-77.8786714249,0
north-carolina_nash_13915_287_6_1_0_18_-902_13938_00,1,36.1136733159,-77.8751820338,0
north-carolina_nash_14419_287_6_1_0_18_-897_13849_00,0,35.882917239,-77.8492228488,0
north-carolina_union_13322_287_6_1_0_17_172_13445_00,1,34.8712899161,-80.459873366,0
north-carolina_nash_15503_287_6_1_0_18_-888_13915_00,0,36.0550572342,-77.8273603024,0
north-carolina_nash_15551_287_6_1_0_18_-887_13861_00,0,35.9161200211,-77.8194036744,0
north-carolina_nash_15956_287_6_1_0_18_-883_13884_00,0,35.9754601509,-77.809217793,0
north-carolina_nash_15960_287_6_1_0_18_-883_13888_00,0,35.9868707772,-77.8096847464,0
north-carolina_nash_16241_287_6_1_0_18_-880_13916_00,1,36.0586292517,-77.802244874,0
north-carolina_union_14019_287_6_1_0_17_177_13463_00,1,34.9166273815,-80.4413882489,0
north-carolina_nash_16398_287_6_1_0_18_-878_13912_00,1,36.0469008554,-77.7961492127,0
north-carolina_nash_17392_287_6_1_0_18_-860_13945_00,0,36.1341148253,-77.7403438412,0
north-carolina_nash_17395_287_6_1_0_18_-860_13948_00,1,36.1412118963,-77.7403579192,0
north-carolina_union_14234_287_6_1_0_17_178_13543_00,1,35.1249597275,-80.4376046769,0
north-carolina_nash_17539_287_6_1_0_18_-855_13943_00,0,36.1295109277,-77.7251212279,0
north-carolina_union_14358_287_6_1_0_17_179_13531_00,1,35.0924761243,-80.4347108943,0
north-carolina_nash_17624_287_6_1_0_18_-850_13941_00,1,36.1261031532,-77.7103809129,0
north-carolina_nash_8344_287_6_1_0_18_-943_13836_00,0,35.8470103992,-77.9948061353,0
north-carolina_nash_8421_287_6_1_0_18_-942_13829_00,0,35.8276307044,-77.9925480644,0
north-carolina_union_14779_287_6_1_0_17_182_13543_00,1,35.1241422443,-80.4260652278,0
north-carolina_nash_8911_287_6_1_0_18_-939_13904_00,0,36.0217390431,-77.9872962693,0
north-carolina_nash_9029_287_6_1_0_18_-938_13872_00,0,35.939138354,-77.9814575482,0
north-carolina_nash_9053_287_6_1_0_18_-938_13896_00,1,36.0021499435,-77.9855112949,0
north-carolina_nash_9130_287_6_1_0_18_-937_13825_00,1,35.8195785283,-77.9761916283,0
north-carolina_union_14241_287_6_1_0_17_178_13550_00,1,35.1432914732,-80.4362378582,0
north-carolina_union_15032_287_6_1_0_17_184_13519_00,1,35.0622694573,-80.4186231854,0
north-carolina_union_15187_287_6_1_0_17_185_13535_00,1,35.1044766831,-80.4177445854,0
north-carolina_new-hanover_9265_287_6_1_0_18_-895_13231_00,0,34.2862316171,-77.7881343715,0
north-carolina_new-hanover_9735_287_6_1_0_18_-889_13244_00,0,34.3196216275,-77.7713543425,0
north-carolina_northampton_12305_287_6_1_0_18_-716_14025_00,1,36.3505302896,-77.2904627908,0
north-carolina_northampton_12469_287_6_1_0_18_-715_14059_00,1,36.4386748672,-77.2889256991,0
north-carolina_union_15402_287_6_1_0_17_187_13476_00,1,34.9519536283,-80.4109948276,0
north-carolina_northampton_13516_287_6_1_0_18_-707_14077_00,1,36.4869572495,-77.2629135775,0
north-carolina_onslow_1066_287_6_1_0_18_-843_13446_00,1,34.8466133236,-77.6435910985,1
north-carolina_northampton_13565_287_6_1_0_18_-706_13999_00,1,36.284333708,-77.2556424235,1
north-carolina_northampton_13584_287_6_1_0_18_-706_14018_00,0,36.3340285766,-77.2572584706,0
north-carolina_northampton_14256_287_6_1_0_18_-701_14046_00,1,36.4072576351,-77.2428691265,0
north-carolina_northampton_14338_287_6_1_0_18_-700_13999_00,1,36.2846307032,-77.2352088429,1
north-carolina_northampton_14870_287_6_1_0_18_-696_14025_00,1,36.3531304031,-77.2238139035,0
north-carolina_union_15765_287_6_1_0_17_190_13430_00,1,34.8317889391,-80.4018575317,0
north-carolina_northampton_15766_287_6_1_0_18_-688_14000_00,1,36.2886487948,-77.195796654,0
north-carolina_northampton_2551_287_6_1_0_18_-807_14073_11,0,36.4688507394,-77.583542873,0
north-carolina_northampton_2553_287_6_1_0_18_-807_14075_00,0,36.4755139415,-77.5833421486,0
north-carolina_northampton_2820_287_6_1_0_18_-803_14075_00,1,36.4753166264,-77.5699869702,1
north-carolina_northampton_3233_287_6_1_0_18_-797_14016_00,0,36.3214913023,-77.5474223746,0
north-carolina_northampton_3446_287_6_1_0_18_-795_14049_00,0,36.4083834272,-77.542866797,0
north-carolina_northampton_5850_287_6_1_0_18_-769_14076_00,0,36.4788398468,-77.4615453123,0
north-carolina_northampton_6947_287_6_1_0_18_-757_14083_10,0,36.4989053605,-77.4230380279,0
north-carolina_northampton_7515_287_6_1_0_18_-752_14100_10,0,36.5433770289,-77.4082856657,0
north-carolina_northampton_856_287_6_1_0_18_-861_14088_00,0,36.504499288,-77.7578380146,0
north-carolina_northampton_9786_287_6_1_0_18_-734_14028_00,1,36.3564960913,-77.3474432359,0
north-carolina_onslow_11403_287_6_1_0_18_-790_13433_00,0,34.8167283612,-77.478790179,0
north-carolina_union_16530_287_6_1_0_17_195_13513_00,0,35.0451239864,-80.3850785436,0
north-carolina_onslow_12408_287_6_1_0_18_-785_13383_00,0,34.6872402629,-77.4579218429,0
north-carolina_union_16694_287_6_1_0_17_196_13539_00,1,35.1130344992,-80.3819619512,0
north-carolina_union_16743_287_6_1_0_17_197_13449_00,1,34.8818895005,-80.3791948264,0
north-carolina_union_16877_287_6_1_0_17_198_13442_00,1,34.8617672614,-80.3762075426,0
north-carolina_onslow_14685_287_6_1_0_18_-774_13445_00,1,34.8472196592,-77.4301824824,0
north-carolina_onslow_1498_287_6_1_0_18_-840_13434_00,1,34.813901753,-77.6338402156,0
north-carolina_union_17251_287_6_1_0_17_200_13533_10,1,35.096760918,-80.3670502274,0
north-carolina_onslow_15754_287_6_1_0_18_-768_13365_00,0,34.6422432317,-77.4028008095,0
north-carolina_onslow_1674_287_6_1_0_18_-839_13456_00,1,34.8723956987,-77.6337453681,0
north-carolina_onslow_1842_287_6_1_0_18_-838_13467_00,1,34.9006469827,-77.6291602985,1
north-carolina_union_17820_287_6_1_0_17_204_13544_00,1,35.1279612028,-80.3568590615,0
north-carolina_union_17882_287_6_1_0_17_205_13468_00,1,34.9294379083,-80.3535406123,0
north-carolina_onslow_1869_287_6_1_0_18_-838_13494_00,0,34.9706166301,-77.6325756532,0
north-carolina_onslow_19716_287_6_1_0_18_-746_13381_00,0,34.6835416331,-77.3357440451,0
north-carolina_onslow_2181_287_6_1_0_18_-836_13483_00,1,34.9416319969,-77.6266224364,0
north-carolina_onslow_2849_287_6_1_0_18_-832_13470_00,1,34.9077798887,-77.6132838287,0
north-carolina_union_17998_287_6_1_0_17_206_13445_00,1,34.8700135847,-80.3522169284,0
north-carolina_union_18048_287_6_1_0_17_206_13495_00,1,34.9994019675,-80.3511268296,0
north-carolina_onslow_3946_287_6_1_0_18_-826_13457_00,1,34.8756289457,-77.5930186683,1
north-carolina_onslow_4277_287_6_1_0_18_-824_13396_00,1,34.7189658939,-77.5820809345,0
north-carolina_onslow_431_287_6_1_0_18_-848_13421_00,1,34.7808732694,-77.6571847928,0
north-carolina_onslow_4544_287_6_1_0_18_-823_13465_00,1,34.8953261305,-77.5825635076,1
north-carolina_onslow_5134_287_6_1_0_18_-820_13461_00,1,34.8875393029,-77.5725865794,0
north-carolina_onslow_522_287_6_1_0_18_-847_13411_00,1,34.7557737501,-77.6536858447,0
north-carolina_onslow_6066_287_6_1_0_18_-815_13403_00,0,34.7369906802,-77.5536087979,0
north-carolina_union_18579_287_6_1_0_17_210_13468_00,1,34.9314037139,-80.3375871454,0
north-carolina_onslow_6148_287_6_1_0_18_-815_13485_00,1,34.9494761176,-77.5614575804,0
north-carolina_onslow_6342_287_6_1_0_18_-814_13479_00,1,34.9342989413,-77.5573987061,0
north-carolina_onslow_635_287_6_1_0_18_-846_13413_00,1,34.7611419027,-77.6502373235,0
north-carolina_onslow_6940_287_6_1_0_18_-811_13474_00,1,34.9195017167,-77.547525419,0
north-carolina_onslow_7330_287_6_1_0_18_-809_13455_00,1,34.871705317,-77.5370936104,1
north-carolina_union_18938_287_6_1_0_17_212_13546_00,1,35.1308098748,-80.3317820368,0
north-carolina_onslow_800_287_6_1_0_18_-845_13456_00,1,34.871184578,-77.6508215968,0
north-carolina_union_19028_287_6_1_0_17_213_13495_00,1,34.9993449014,-80.3291080526,0
north-carolina_union_19073_287_6_1_0_17_213_13540_00,1,35.1153121313,-80.3278427903,0
north-carolina_onslow_8808_287_6_1_0_18_-802_13459_00,1,34.8815199646,-77.5169308834,0
north-carolina_pamlico_12258_287_6_1_0_18_-499_13595_00,0,35.2489900145,-76.5728838709,0
north-carolina_union_19129_287_6_1_0_17_214_13455_00,1,34.8969594306,-80.3263293085,0
north-carolina_pamlico_2926_287_6_1_0_18_-592_13545_00,0,35.1157850858,-76.8633555194,0
north-carolina_pasquotank_1087_287_6_1_0_18_-441_14056_00,0,36.4451306651,-76.4108928945,0
north-carolina_pasquotank_1111_287_6_1_0_18_-440_14019_00,0,36.3501051567,-76.4061065548,0
north-carolina_pasquotank_3842_287_6_1_0_18_-401_13994_00,0,36.2860073957,-76.279818678,0
north-carolina_pasquotank_4333_287_6_1_0_18_-395_14007_00,0,36.3190053392,-76.2611433574,0
north-carolina_pender_10392_287_6_1_0_18_-958_13350_00,1,34.5889059217,-77.9995391899,0
north-carolina_union_19778_287_6_1_0_17_218_13556_00,1,35.1567112572,-80.3112121377,0
north-carolina_pender_11090_287_6_1_0_18_-953_13363_00,1,34.6222017314,-77.9828617121,1
north-carolina_pender_11505_287_6_1_0_18_-950_13383_00,1,34.6759714232,-77.972676992,0
north-carolina_pender_11682_287_6_1_0_18_-948_13287_00,1,34.4280039017,-77.9587395222,0
north-carolina_pender_15256_287_6_1_0_18_-922_13271_00,0,34.388168132,-77.8767553606,0
north-carolina_pender_17348_287_6_1_0_18_-907_13363_00,1,34.6270241648,-77.8384470042,0
north-carolina_pender_20194_287_6_1_0_18_-887_13290_00,0,34.4388684899,-77.7692653233,0
north-carolina_union_2950_287_6_1_0_17_95_13445_00,1,34.8726108715,-80.6994183039,0
north-carolina_pender_24666_287_6_1_0_18_-861_13381_00,0,34.6778213993,-77.6954973894,0
north-carolina_perquimans_69_287_6_1_0_18_-496_13977_00,1,36.2386859331,-76.5812178028,0
north-carolina_perquimans_1280_287_6_1_0_18_-482_14021_00,1,36.3531014834,-76.5389206114,0
north-carolina_perquimans_1586_287_6_1_0_18_-479_14021_00,0,36.353420875,-76.5303150067,0
north-carolina_union_4044_287_6_1_0_17_105_13437_00,1,34.8514497993,-80.670056897,0
north-carolina_union_4416_287_6_1_0_17_108_13461_00,1,34.9133507596,-80.6599965817,0
north-carolina_perquimans_1686_287_6_1_0_18_-478_14018_00,1,36.3455844553,-76.5263207301,0
north-carolina_perquimans_177_287_6_1_0_18_-494_13980_00,1,36.2463078522,-76.5752201733,0
north-carolina_perquimans_1788_287_6_1_0_18_-477_14017_00,1,36.3442106362,-76.5237305085,0
north-carolina_perquimans_236_287_6_1_0_18_-493_13980_00,1,36.2450964949,-76.5713623522,0
north-carolina_perquimans_2613_287_6_1_0_18_-469_13980_00,1,36.2477996538,-76.4982533779,0
north-carolina_union_5779_287_6_1_0_17_119_13467_00,1,34.9295302021,-80.6246746862,0
north-carolina_perquimans_5051_287_6_1_0_18_-447_13967_00,0,36.2143969744,-76.4261860985,0
north-carolina_perquimans_834_287_6_1_0_18_-486_13983_00,1,36.2554497468,-76.5503991362,0
north-carolina_pitt_11714_287_6_1_0_18_-742_13666_00,0,35.4216339769,-77.3431336742,0
north-carolina_pitt_12226_287_6_1_0_18_-740_13806_00,1,35.7830843437,-77.3487211142,1
north-carolina_pitt_12752_287_6_1_0_18_-737_13785_10,1,35.7305048483,-77.3387692496,0
north-carolina_pitt_13452_287_6_1_0_18_-733_13775_10,0,35.7035907758,-77.3228848157,0
north-carolina_pitt_14020_287_6_1_0_18_-729_13657_00,1,35.3980029843,-77.3026365308,0
north-carolina_pitt_15819_287_6_1_0_18_-719_13788_00,0,35.7379313125,-77.2809762052,0
north-carolina_pitt_15871_287_6_1_0_18_-718_13668_00,1,35.4272411175,-77.2682049426,0
north-carolina_pitt_16641_287_6_1_0_18_-714_13749_00,0,35.6389626811,-77.2633349499,0
north-carolina_pitt_1683_287_6_1_0_18_-811_13786_00,1,35.7259916748,-77.57044121,0
north-carolina_union_7883_287_6_1_0_17_134_13516_00,1,35.0549779667,-80.5762773188,0
north-carolina_pitt_16902_287_6_1_0_18_-712_13672_00,0,35.4380282818,-77.2497148132,0
north-carolina_pitt_17645_287_6_1_0_18_-708_13781_00,0,35.7204231493,-77.2445465363,0
north-carolina_union_8395_287_6_1_0_17_138_13442_00,1,34.8640903648,-80.5663158352,0
north-carolina_pitt_19526_287_6_1_0_18_-694_13703_00,1,35.5193736221,-77.1963985789,0
north-carolina_pitt_19656_287_6_1_0_18_-693_13703_00,1,35.5200447802,-77.1910552437,0
north-carolina_pitt_2018_287_6_1_0_18_-806_13725_00,0,35.5692792069,-77.5500658082,0
north-carolina_pitt_2130_287_6_1_0_18_-805_13756_00,0,35.6496589458,-77.5507724942,0
north-carolina_pitt_2475_287_6_1_0_18_-801_13767_00,1,35.6784975958,-77.5388426073,0
north-carolina_pitt_2788_287_6_1_0_18_-797_13724_00,1,35.5685903446,-77.523435646,0
north-carolina_union_8772_287_6_1_0_17_140_13520_00,1,35.0647796873,-80.5577962364,0
north-carolina_pitt_2827_287_6_1_0_18_-797_13763_00,0,35.6691270399,-77.5264984685,0
north-carolina_union_8996_287_6_1_0_17_142_13441_00,1,34.8621169526,-80.5522229798,0
north-carolina_pitt_3223_287_6_1_0_18_-793_13771_00,0,35.6899129969,-77.5132469524,0
north-carolina_pitt_3481_287_6_1_0_18_-790_13697_00,1,35.4980121386,-77.4988420118,0
north-carolina_pitt_3514_287_6_1_0_18_-790_13730_00,0,35.583488023,-77.500397522,0
north-carolina_pitt_3609_287_6_1_0_18_-789_13705_00,0,35.5181590652,-77.4964843767,0
north-carolina_pitt_6664_287_6_1_0_18_-769_13670_00,0,35.4294867334,-77.4299425135,0
north-carolina_pitt_7589_287_6_1_0_18_-764_13709_00,0,35.5312318152,-77.4164831073,0
north-carolina_tyrrell_11403_287_6_1_0_18_-357_13781_00,0,35.7366466586,-76.1311601723,0
north-carolina_warren_12936_287_6_1_0_18_-926_14088_00,0,36.4999108924,-77.9645622221,0
north-carolina_warren_14206_287_6_1_0_18_-911_14066_00,0,36.4435087497,-77.9162651382,0
north-carolina_warren_14388_287_6_1_0_18_-906_14102_00,1,36.5367267038,-77.9028807972,1
north-carolina_washington_10567_287_6_1_0_18_-458_13826_00,1,35.8483361248,-76.4533120525,1
north-carolina_washington_10605_287_6_1_0_18_-458_13864_00,1,35.9481480619,-76.4551705819,1
north-carolina_washington_10681_287_6_1_0_18_-457_13824_00,1,35.8443294883,-76.4517337525,1
north-carolina_wake_12862_287_6_1_0_17_732_13856_00,0,35.9140257544,-78.6696661844,0
north-carolina_washington_13128_287_6_1_0_18_-435_13842_00,1,35.8918577892,-76.3822707072,1
north-carolina_washington_13202_287_6_1_0_18_-434_13837_00,0,35.8775637023,-76.3777024489,0
north-carolina_washington_1465_287_6_1_0_18_-547_13798_00,0,35.773227665,-76.7350130498,0
north-carolina_washington_1502_287_6_1_0_18_-547_13835_00,0,35.8688714956,-76.738086539,0
north-carolina_washington_5976_287_6_1_0_18_-500_13791_00,0,35.7571599509,-76.5858515154,0
north-carolina_washington_7708_287_6_1_0_18_-484_13839_11,1,35.8815926443,-76.5375148373,0
north-carolina_wayne_10093_287_6_1_0_18_-943_13723_00,0,35.5530534128,-77.9855289298,0
north-carolina_wayne_10386_287_6_1_0_18_-941_13688_00,1,35.4651114793,-77.9756235295,0
north-carolina_wayne_10477_287_6_1_0_18_-940_13615_00,1,35.2756790388,-77.9643082805,0
north-carolina_wayne_10779_287_6_1_0_18_-938_13589_00,0,35.2095908785,-77.9575713977,0
north-carolina_wayne_10792_287_6_1_0_18_-938_13602_00,1,35.2433803187,-77.9581370817,0
north-carolina_wayne_10994_287_6_1_0_18_-937_13641_00,0,35.3436465266,-77.9571873642,0
north-carolina_wake_24278_287_6_1_0_17_808_13787_00,0,35.7290340305,-78.4351150376,0
north-carolina_wayne_11224_287_6_1_0_18_-936_13709_00,1,35.5180224903,-77.9623069753,0
north-carolina_wake_24841_287_6_1_0_17_813_13869_00,0,35.9413488727,-78.4111875447,0
north-carolina_wayne_11116_287_6_1_0_18_-936_13601_00,1,35.2428363264,-77.9493186709,0
north-carolina_wayne_12301_287_6_1_0_18_-929_13656_00,0,35.3829988134,-77.933072925,0
north-carolina_wayne_12321_287_6_1_0_18_-929_13676_00,1,35.4338743577,-77.9362379285,0
north-carolina_wayne_12411_287_6_1_0_18_-928_13604_00,1,35.2477276378,-77.9257871716,0
north-carolina_wayne_12737_287_6_1_0_18_-926_13604_00,1,35.2483959175,-77.9185609212,1
north-carolina_wayne_12803_287_6_1_0_18_-926_13670_00,1,35.4201541551,-77.9239204093,0
north-carolina_wayne_12942_287_6_1_0_18_-925_13644_00,0,35.3512552823,-77.9210189946,0
north-carolina_wake_7114_287_6_1_0_17_702_13852_00,0,35.9052801134,-78.7656579192,0
north-carolina_wayne_12982_287_6_1_0_18_-925_13684_00,1,35.4545466917,-77.9248418527,1
north-carolina_wayne_13507_287_6_1_0_18_-922_13708_00,0,35.5167590678,-77.9145162993,0
north-carolina_warren_2032_287_6_1_0_17_861_14061_00,1,36.4353761303,-78.2415301025,0
north-carolina_warren_9483_287_6_1_0_17_923_14043_00,0,36.3825413481,-78.0451946691,0
north-carolina_wayne_14690_287_6_1_0_18_-915_13718_00,0,35.5445770807,-77.893487563,0
north-carolina_wayne_1040_287_6_1_0_17_885_13632_00,1,35.3227894949,-78.2049753674,0
north-carolina_wayne_14728_287_6_1_0_18_-914_13592_00,1,35.2176628718,-77.8821487908,1
north-carolina_wayne_15173_287_6_1_0_18_-912_13710_00,1,35.5230486286,-77.8861289014,0
north-carolina_wayne_1375_287_6_1_0_17_892_13605_00,1,35.2525461822,-78.1839611473,0
north-carolina_wayne_1404_287_6_1_0_17_892_13634_00,1,35.3292382667,-78.1823141209,0
north-carolina_wayne_15128_287_6_1_0_18_-912_13665_00,1,35.4059566799,-77.8794379335,0
north-carolina_wayne_1543_287_6_1_0_17_895_13611_00,1,35.2685842334,-78.1736912915,0
north-carolina_wayne_15149_287_6_1_0_18_-912_13686_00,1,35.4609141703,-77.8819407963,0
north-carolina_wayne_1617_287_6_1_0_17_896_13630_00,1,35.3182328659,-78.1691732021,0
north-carolina_wayne_15587_287_6_1_0_18_-909_13636_00,1,35.3317469171,-77.8684100905,0
north-carolina_wayne_1670_287_6_1_0_17_897_13627_00,1,35.3097082078,-78.1669311143,0
north-carolina_wayne_1929_287_6_1_0_17_901_13609_00,1,35.2634169013,-78.1558917989,0
north-carolina_wayne_16026_287_6_1_0_18_-906_13590_00,1,35.2133823491,-77.8550426382,1
north-carolina_wayne_16037_287_6_1_0_18_-906_13601_00,1,35.2411877382,-77.8557899281,0
north-carolina_wayne_16186_287_6_1_0_18_-905_13589_00,0,35.2118256679,-77.8520466543,0
north-carolina_wayne_16187_287_6_1_0_18_-905_13590_00,0,35.2142703929,-77.8500503602,0
north-carolina_wayne_16209_287_6_1_0_18_-905_13612_00,1,35.2711282751,-77.8529750284,0
north-carolina_wayne_3171_287_6_1_0_17_912_13672_00,1,35.425720302,-78.1156050451,0
north-carolina_wayne_16487_287_6_1_0_18_-904_13729_00,1,35.5736482789,-77.8598188127,0
north-carolina_wayne_16727_287_6_1_0_18_-902_13649_00,1,35.3655005238,-77.848041411,0
north-carolina_wayne_17033_287_6_1_0_18_-900_13636_00,1,35.333529615,-77.8400403025,0
north-carolina_wayne_3600_287_6_1_0_17_916_13591_00,1,35.2169663309,-78.1089345203,1
north-carolina_wayne_17225_287_6_1_0_18_-899_13673_00,1,35.4294998053,-77.8393641217,0
north-carolina_wayne_17375_287_6_1_0_18_-898_13681_00,1,35.4490460811,-77.838066399,0
north-carolina_wayne_17607_287_6_1_0_18_-896_13668_00,0,35.4158744472,-77.8305387289,0
north-carolina_wayne_17684_287_6_1_0_18_-895_13642_00,1,35.3498674858,-77.8259168148,0
north-carolina_wayne_17757_287_6_1_0_18_-895_13715_00,1,35.5376969054,-77.8324759026,0
north-carolina_wayne_17872_287_6_1_0_18_-893_13650_00,1,35.3689007684,-77.8184232103,0
north-carolina_wayne_17991_287_6_1_0_18_-891_13665_00,1,35.4098595399,-77.8144405096,0
north-carolina_wayne_17996_287_6_1_0_18_-890_13650_00,1,35.3709651313,-77.8095697052,0
north-carolina_wayne_8878_287_6_1_0_18_-951_13605_00,1,35.2495347778,-77.9982145917,0
north-carolina_wayne_9975_287_6_1_0_18_-943_13605_00,1,35.2492631839,-77.9721167364,0
north-carolina_wilson_10997_287_6_1_0_18_-870_13806_00,0,35.7750912637,-77.7612858173,0
north-carolina_wayne_6300_287_6_1_0_17_933_13697_00,1,35.4875665759,-78.0468763939,0
north-carolina_wilson_11572_287_6_1_0_18_-862_13765_00,1,35.6693579512,-77.7328381466,0
north-carolina_wilson_6830_287_6_1_0_18_-911_13794_00,0,35.740511004,-77.8889405572,0
north-carolina_wilson_8183_287_6_1_0_18_-898_13820_00,0,35.8091446109,-77.8497347308,0
north-carolina_wayne_7779_287_6_1_0_17_943_13617_00,1,35.280150578,-78.0222261248,0
north-carolina_wayne_792_287_6_1_0_17_880_13627_00,1,35.3115507142,-78.221927897,0
north-carolina_wilson_9339_287_6_1_0_18_-887_13818_00,1,35.8039557207,-77.8151085497,1
north-carolina_wilson_9597_287_6_1_0_18_-884_13754_00,1,35.6400375295,-77.8010905112,0
north-carolina_alamance_10554_287_6_1_0_17_525_13872_00,0,35.9644573679,-79.3280160875,0
north-carolina_wayne_8819_287_6_1_0_17_951_13605_00,1,35.2497401626,-77.9988543055,0
north-carolina_alamance_11779_287_6_1_0_17_533_13849_00,0,35.9054664598,-79.3037825982,0
north-carolina_wayne_995_287_6_1_0_17_884_13637_00,1,35.3360726729,-78.2065514448,0
north-carolina_alamance_12001_287_6_1_0_17_534_13915_00,0,36.0766236055,-79.2960797387,0
north-carolina_alamance_12003_287_6_1_0_17_534_13917_00,0,36.0822042859,-79.2975092727,0
north-carolina_wayne_7489_287_6_1_0_17_941_13636_00,0,35.3305196276,-78.0274763463,0
north-carolina_wayne_7552_287_6_1_0_17_941_13699_00,0,35.4930300784,-78.0223876513,0
north-carolina_wayne_773_287_6_1_0_17_880_13608_00,0,35.261534966,-78.2225005675,0
north-carolina_wayne_7837_287_6_1_0_17_943_13675_00,0,35.4299613809,-78.0170270538,0
north-carolina_wilkes_11713_287_6_1_0_17_-53_14015_00,1,36.3476915258,-81.1677651294,0
north-carolina_wilkes_13195_287_6_1_0_17_-43_13965_00,1,36.2167776099,-81.1342692541,0
north-carolina_wilkes_14427_287_6_1_0_17_-35_13984_10,1,36.266448396,-81.1088843587,0
north-carolina_wilkes_15224_287_6_1_0_17_-30_13995_00,1,36.2958069323,-81.0944560757,0
north-carolina_wilkes_18446_287_6_1_0_17_-8_13989_00,1,36.2806768027,-81.0237064076,1
north-carolina_wilkes_16284_287_6_1_0_17_-23_13959_00,1,36.2021063309,-81.0718961466,0
north-carolina_wilkes_16440_287_6_1_0_17_-22_13965_00,1,36.2194184402,-81.0675825173,0
north-carolina_wilkes_16918_287_6_1_0_17_-19_13994_00,1,36.2920901346,-81.0579626453,0
north-carolina_wilkes_17732_287_6_1_0_17_-13_13933_00,1,36.1342051413,-81.0394515142,0
north-carolina_wilkes_17742_287_6_1_0_17_-13_13943_00,1,36.1601431343,-81.0405672193,0
north-carolina_wilkes_18277_287_6_1_0_17_-9_13948_00,0,36.1739180198,-81.0267615232,0
north-carolina_wilkes_17802_287_6_1_0_17_-13_14003_00,1,36.3161436095,-81.0398520833,0
north-carolina_wilkes_18397_287_6_1_0_17_-8_13940_00,1,36.1520414208,-81.0245430652,1
north-carolina_wilkes_17994_287_6_1_0_17_-11_13927_00,1,36.1196244109,-81.0327978724,0
north-carolina_wilkes_18029_287_6_1_0_17_-11_13962_00,1,36.2100893391,-81.033125861,0
north-carolina_wilkes_18186_287_6_1_0_17_-10_13987_00,0,36.2738144685,-81.0320377278,0
north-carolina_wilkes_18252_287_6_1_0_17_-9_13923_00,1,36.1099463245,-81.027626031,0
north-carolina_wilkes_18401_287_6_1_0_17_-8_13944_00,1,36.1634596087,-81.0233172166,0
north-carolina_wilkes_19416_287_6_1_0_17_0_13950_00,1,36.1782060903,-80.9994922694,1
north-carolina_wilkes_19160_287_6_1_0_17_-2_13947_00,1,36.171473226,-81.0034256223,0
north-carolina_wilkes_19326_287_6_1_0_17_-1_13987_00,1,36.2740960064,-81.0026137723,0
north-carolina_wilkes_19337_287_6_1_0_17_-1_13998_00,1,36.3015886366,-81.0020636916,0
north-carolina_wilkes_20873_287_6_1_0_17_11_13990_00,1,36.284025191,-80.9618822699,1
north-carolina_wilkes_19946_287_6_1_0_17_4_13976_00,1,36.2458093468,-80.9852149776,0
north-carolina_wilkes_20036_287_6_1_0_17_5_13941_00,1,36.156117842,-80.9827011496,0
